sequence_id,pp_id,condition,length,tempo,variance,interval_i,stim_ioi,resp_iti
163_59,163,sampling,25,500,0.25,16,566.504029326312,317.05
163_59,163,sampling,25,500,0.25,17,632.953192477109,576.82
163_59,163,sampling,25,500,0.25,18,391.535109720187,621.82
163_59,163,sampling,25,500,0.25,19,479.94513530455,652.5
163_59,163,sampling,25,500,0.25,20,556.809830424907,417.27
163_59,163,sampling,25,500,0.25,21,588.914284285007,464.32
163_59,163,sampling,25,500,0.25,22,541.754185172726,605.45
163_59,163,sampling,25,500,0.25,23,627.265967391169,542.05
163_62,163,sampling,25,500,0.2,4,419.729582785456,505.23
163_62,163,sampling,25,500,0.2,5,604.133423743482,509.32
163_62,163,sampling,25,500,0.2,6,522.028326949682,417.27
163_62,163,sampling,25,500,0.2,7,553.643729898413,632.05
163_62,163,sampling,25,500,0.2,8,416.403115578938,519.55
163_62,163,sampling,25,500,0.2,9,526.891761598375,568.64
163_62,163,sampling,25,500,0.2,10,553.572954069968,398.86
163_62,163,sampling,25,500,0.2,11,471.493768729767,517.5
163_62,163,sampling,25,500,0.2,12,367.521420259197,562.5
163_62,163,sampling,25,500,0.2,13,443.813789245634,435.68
163_62,163,sampling,25,500,0.2,14,419.847709074293,433.64
163_62,163,sampling,25,500,0.2,15,342.014060832304,435.68
163_62,163,sampling,25,500,0.2,16,484.266652589136,400.91
163_62,163,sampling,25,500,0.2,17,501.283838030733,329.32
163_62,163,sampling,25,500,0.2,18,464.602396766971,488.86
163_62,163,sampling,25,500,0.2,19,619.756300955147,452.05
163_62,163,sampling,25,500,0.2,20,558.949463838273,495
163_62,163,sampling,25,500,0.2,21,637.416298352702,593.18
163_62,163,sampling,25,500,0.2,22,589.090730841363,554.32
163_62,163,sampling,25,500,0.2,23,455.452587145241,722.05
163_74,163,sampling,25,500,0.2,4,596.674952864345,550.23
163_74,163,sampling,25,500,0.2,5,416.093655836939,564.55
163_74,163,sampling,25,500,0.2,6,408.586932508147,574.77
163_74,163,sampling,25,500,0.2,7,372.848039819853,421.36
163_74,163,sampling,25,500,0.2,8,301.594086610915,462.27
163_74,163,sampling,25,500,0.2,9,502.336618693633,392.73
163_74,163,sampling,25,500,0.2,10,385.846450963344,341.59
163_74,163,sampling,25,500,0.2,11,452.751996471412,460.23
163_74,163,sampling,25,500,0.2,12,316.093616212794,400.91
163_74,163,sampling,25,500,0.2,13,472.139359084022,386.59
163_74,163,sampling,25,500,0.2,14,507.225836852274,323.18
163_74,163,sampling,25,500,0.2,15,522.83119442684,499.09
163_74,163,sampling,25,500,0.2,16,541.744429115054,466.36
163_74,163,sampling,25,500,0.2,17,474.563837623217,531.82
163_74,163,sampling,25,500,0.2,18,422.8532126452,529.77
163_74,163,sampling,25,500,0.2,19,481.62095478175,407.05
163_74,163,sampling,25,500,0.2,20,559.453189676604,419.32
163_74,163,sampling,25,500,0.2,21,507.691724170729,603.41
163_74,163,sampling,25,500,0.2,22,525.688529024937,550.23
163_74,163,sampling,25,500,0.2,23,574.582919171962,585
163_75,163,jittering,25,400,0.2,4,396.383727173767,578.86
163_75,163,jittering,25,400,0.2,5,502.957273815875,308.86
163_75,163,jittering,25,400,0.2,6,309.984773341174,349.77
163_75,163,jittering,25,400,0.2,7,448.725661053701,490.91
163_75,163,jittering,25,400,0.2,8,350.50109290622,321.14
163_75,163,jittering,25,400,0.2,9,428.183890017077,376.36
163_75,163,jittering,25,400,0.2,10,337.839330310664,372.27
163_75,163,jittering,25,400,0.2,11,478.793889390476,478.64
163_75,163,jittering,25,400,0.2,12,422.902539161305,306.82
163_75,163,jittering,25,400,0.2,13,425.194294742373,497.05
163_75,163,jittering,25,400,0.2,14,339.611971282127,302.73
163_75,163,jittering,25,400,0.2,15,444.072951167744,482.73
163_75,163,jittering,25,400,0.2,16,476.282500261394,407.05
163_75,163,jittering,25,400,0.2,17,309.182138494611,415.23
163_75,163,jittering,25,400,0.2,18,362.875527656655,499.09
163_75,163,jittering,25,400,0.2,19,420.015488620054,263.86
163_75,163,jittering,25,400,0.2,20,418.738080141507,394.77
163_75,163,jittering,25,400,0.2,21,414.942623803918,392.73
163_75,163,jittering,25,400,0.2,22,335.244792030553,447.95
163_75,163,jittering,25,400,0.2,23,419.661009413758,396.82
167_33,167,sampling,25,500,0.2,4,566.513953369327,540
167_33,167,sampling,25,500,0.2,5,368.23452335128,523.64
167_33,167,sampling,25,500,0.2,6,538.954028267975,560.45
167_33,167,sampling,25,500,0.2,7,522.822448484089,517.5
167_33,167,sampling,25,500,0.2,8,668.577235951614,454.09
167_33,167,sampling,25,500,0.2,9,644.416324815374,423.41
167_33,167,sampling,25,500,0.2,10,353.300605314659,685.23
167_33,167,sampling,25,500,0.2,11,647.955035791616,679.09
167_33,167,sampling,25,500,0.2,12,574.749854990588,343.64
167_33,167,sampling,25,500,0.2,13,524.128070169364,846.82
167_33,167,sampling,25,500,0.2,14,546.808387488847,499.09
167_33,167,sampling,25,500,0.2,15,520.689431093906,507.27
167_33,167,sampling,25,500,0.2,16,488.615737560268,480.68
167_33,167,sampling,25,500,0.2,17,721.339729677169,468.41
167_33,167,sampling,25,500,0.2,18,393.615746210806,484.77
167_33,167,sampling,25,500,0.2,19,468.136540577285,726.14
167_33,167,sampling,25,500,0.2,20,461.155830236828,364.09
167_33,167,sampling,25,500,0.2,21,320.664318453659,476.59
167_33,167,sampling,25,500,0.2,22,528.02602295788,447.95
167_33,167,sampling,25,500,0.2,23,740.35791259956,362.05
168_3,168,sampling,25,500,0.25,4,691.303217935815,499.09
168_3,168,sampling,25,500,0.25,5,446.810494369877,525.68
168_3,168,sampling,25,500,0.25,6,516.800373991854,472.5
168_3,168,sampling,25,500,0.25,7,531.440200022938,460.23
168_3,168,sampling,25,500,0.25,8,290.760126919068,480.68
168_3,168,sampling,25,500,0.25,9,529.255718971955,492.95
168_3,168,sampling,25,500,0.25,10,491.336696913129,327.27
168_3,168,sampling,25,500,0.25,11,474.754799491849,460.23
168_3,168,sampling,25,500,0.25,12,302.362829265871,392.73
168_3,168,sampling,25,500,0.25,13,346.475783184265,482.73
168_3,168,sampling,25,500,0.25,14,534.163273457678,200.45
168_3,168,sampling,25,500,0.25,15,307.464663737613,419.32
168_3,168,sampling,25,500,0.25,16,609.900191473112,570.68
168_3,168,sampling,25,500,0.25,17,247.76031840943,327.27
168_3,168,sampling,25,500,0.25,18,578.877454774515,544.09
168_3,168,sampling,25,500,0.25,19,559.670767201593,345.68
168_3,168,sampling,25,500,0.25,20,589.891429914314,816.14
168_3,168,sampling,25,500,0.25,21,555.502402289967,533.86
168_3,168,sampling,25,500,0.25,22,449.757796854539,421.36
168_3,168,sampling,25,500,0.25,23,502.267948328981,490.91
168_15,168,sampling,25,500,0.2,4,401.802708570827,713.86
168_15,168,sampling,25,500,0.2,5,412.903195204017,445.91
168_15,168,sampling,25,500,0.2,6,544.020663413122,411.14
168_15,168,sampling,25,500,0.2,7,420.403572527756,398.86
168_15,168,sampling,25,500,0.2,8,483.035125298987,566.59
168_15,168,sampling,25,500,0.2,9,481.750070891238,411.14
168_15,168,sampling,25,500,0.2,10,425.713401641766,503.18
168_15,168,sampling,25,500,0.2,11,468.09945560185,478.64
168_15,168,sampling,25,500,0.2,12,485.334346599115,472.5
168_15,168,sampling,25,500,0.2,13,566.950247148568,503.18
168_15,168,sampling,25,500,0.2,14,469.608413898644,470.45
168_15,168,sampling,25,500,0.2,15,615.281533325083,527.73
168_15,168,sampling,25,500,0.2,16,583.092845841206,495
168_15,168,sampling,25,500,0.2,17,444.237429351233,609.55
168_15,168,sampling,25,500,0.2,18,441.27378371854,646.36
168_15,168,sampling,25,500,0.2,19,521.414826342234,452.05
168_15,168,sampling,25,500,0.2,20,637.458378619798,425.45
168_15,168,sampling,25,500,0.2,21,556.817784348859,464.32
168_15,168,sampling,25,500,0.2,22,584.114460272789,642.27
168_15,168,sampling,25,500,0.2,23,468.516317403499,505.23
168_16,168,jittering,25,500,0.25,4,526.420938170256,517.5
168_16,168,jittering,25,500,0.25,5,549.016835594202,380.45
168_16,168,jittering,25,500,0.25,6,369.27084409704,497.05
168_16,168,jittering,25,500,0.25,7,650.13581462555,513.41
168_16,168,jittering,25,500,0.25,8,591.597091396005,433.64
168_16,168,jittering,25,500,0.25,9,489.041094470096,605.45
168_16,168,jittering,25,500,0.25,10,575.916279653814,570.68
168_16,168,jittering,25,500,0.25,11,226.568763963988,501.14
168_16,168,jittering,25,500,0.25,12,636.549972959249,566.59
168_16,168,jittering,25,500,0.25,13,448.922748080315,515.45
168_16,168,jittering,25,500,0.25,14,468.367438620301,445.91
168_16,168,jittering,25,500,0.25,15,683.947727241495,394.77
168_16,168,jittering,25,500,0.25,16,340.663684160205,495
168_16,168,jittering,25,500,0.25,17,526.332835133283,593.18
168_16,168,jittering,25,500,0.25,18,555.492786257211,272.05
168_16,168,jittering,25,500,0.25,19,470.148064584126,617.73
168_16,168,jittering,25,500,0.25,20,451.030653720247,560.45
168_16,168,jittering,25,500,0.25,21,385.632358267043,466.36
168_16,168,jittering,25,500,0.25,22,604.568987791017,421.36
168_16,168,jittering,25,500,0.25,23,444.195490933484,413.18
168_21,168,jittering,25,500,0.2,4,601.442164723541,476.59
168_21,168,jittering,25,500,0.2,5,475.745470478652,405
168_21,168,jittering,25,500,0.2,6,434.829608960408,568.64
168_21,168,jittering,25,500,0.2,7,541.19596548986,544.09
168_21,168,jittering,25,500,0.2,8,451.486831947438,433.64
168_21,168,jittering,25,500,0.2,9,519.61006848641,509.32
168_21,168,jittering,25,500,0.2,10,441.565192657436,492.95
168_21,168,jittering,25,500,0.2,11,602.267838068037,525.68
168_21,168,jittering,25,500,0.2,12,390.933926233527,486.82
168_21,168,jittering,25,500,0.2,13,417.465967312145,587.05
168_21,168,jittering,25,500,0.2,14,618.354806541973,466.36
168_21,168,jittering,25,500,0.2,15,624.935881602299,413.18
168_21,168,jittering,25,500,0.2,16,325.750318451097,472.5
168_21,168,jittering,25,500,0.2,17,642.610748305027,605.45
168_21,168,jittering,25,500,0.2,18,386.477050638077,472.5
168_21,168,jittering,25,500,0.2,19,610.10359502069,482.73
168_21,168,jittering,25,500,0.2,20,405.196279242797,458.18
168_21,168,jittering,25,500,0.2,21,392.11738801854,507.27
168_21,168,jittering,25,500,0.2,22,687.882871369991,501.14
168_21,168,jittering,25,500,0.2,23,505.276610287849,409.09
168_38,168,sampling,25,500,0.2,4,584.780627739919,405
168_38,168,sampling,25,500,0.2,5,580.431291815518,464.32
168_38,168,sampling,25,500,0.2,6,376.57837380499,601.36
168_38,168,sampling,25,500,0.2,7,483.371467320595,615.68
168_38,168,sampling,25,500,0.2,8,582.16138375968,419.32
168_38,168,sampling,25,500,0.2,9,587.391418760958,482.73
168_38,168,sampling,25,500,0.2,10,501.73330106674,531.82
168_38,168,sampling,25,500,0.2,11,490.180639751548,546.14
168_38,168,sampling,25,500,0.2,12,342.931114052531,523.64
168_38,168,sampling,25,500,0.2,13,371.334878741764,488.86
168_38,168,sampling,25,500,0.2,14,467.948596751836,384.55
168_38,168,sampling,25,500,0.2,15,576.283030600782,398.86
168_38,168,sampling,25,500,0.2,16,498.227617417161,425.45
168_38,168,sampling,25,500,0.2,17,423.826688802567,527.73
168_38,168,sampling,25,500,0.2,18,557.34373528061,474.55
168_38,168,sampling,25,500,0.2,19,489.59177204652,447.95
168_38,168,sampling,25,500,0.2,20,484.524458284357,554.32
168_38,168,sampling,25,500,0.2,21,582.09801335784,492.95
168_38,168,sampling,25,500,0.2,22,423.986482512015,503.18
168_38,168,sampling,25,500,0.2,23,593.254835765463,535.91
168_41,168,jittering,25,500,0.25,4,583.329133296578,417.27
168_41,168,jittering,25,500,0.25,5,486.999071146808,499.09
168_41,168,jittering,25,500,0.25,6,459.24386737294,562.5
168_41,168,jittering,25,500,0.25,7,444.475904789466,495
168_41,168,jittering,25,500,0.25,8,496.005728523639,476.59
168_41,168,jittering,25,500,0.25,9,417.14289726356,443.86
168_41,168,jittering,25,500,0.25,10,497.165249652548,482.73
168_41,168,jittering,25,500,0.25,11,508.331172670677,427.5
168_41,168,jittering,25,500,0.25,12,614.638730182139,480.68
168_41,168,jittering,25,500,0.25,13,495.099951362388,501.14
168_41,168,jittering,25,500,0.25,14,491.682973873632,609.55
168_41,168,jittering,25,500,0.25,15,499.477750783923,572.73
168_41,168,jittering,25,500,0.25,16,646.383399030401,490.91
168_41,168,jittering,25,500,0.25,17,221.443015381955,492.95
168_41,168,jittering,25,500,0.25,18,648.352285696084,585
168_41,168,jittering,25,500,0.25,19,424.457592565486,505.23
168_41,168,jittering,25,500,0.25,20,626.608007596475,460.23
168_41,168,jittering,25,500,0.25,21,508.713161553684,439.77
168_41,168,jittering,25,500,0.25,22,509.571875725182,497.05
168_41,168,jittering,25,500,0.25,23,371.812800378491,488.86
168_51,168,jittering,25,400,0.2,4,367.22773135698,447.95
168_51,168,jittering,25,400,0.2,5,470.656287331965,394.77
168_51,168,jittering,25,400,0.2,6,310.061990830138,382.5
168_51,168,jittering,25,400,0.2,7,384.731652644219,431.59
168_51,168,jittering,25,400,0.2,8,441.249355583108,378.41
168_51,168,jittering,25,400,0.2,9,491.030112758403,378.41
168_51,168,jittering,25,400,0.2,10,354.52401235754,402.95
168_51,168,jittering,25,400,0.2,11,420.474954266879,413.18
168_51,168,jittering,25,400,0.2,12,307.957889164602,384.55
168_51,168,jittering,25,400,0.2,13,348.702598058831,390.68
168_51,168,jittering,25,400,0.2,14,499.544424167742,374.32
168_51,168,jittering,25,400,0.2,15,393.892052384551,355.91
168_51,168,jittering,25,400,0.2,16,292.060172262331,386.59
168_51,168,jittering,25,400,0.2,17,603.945491072056,390.68
168_51,168,jittering,25,400,0.2,18,246.13210541982,360
168_51,168,jittering,25,400,0.2,19,464.828407407704,458.18
168_51,168,jittering,25,400,0.2,20,346.741262023117,409.09
168_51,168,jittering,25,400,0.2,21,418.285823782497,372.27
168_51,168,jittering,25,400,0.2,22,361.748074946501,364.09
168_51,168,jittering,25,400,0.2,23,511.69506576073,372.27
168_69,168,jittering,25,500,0.2,4,509.385061144882,413.18
168_69,168,jittering,25,500,0.2,5,565.484955240013,476.59
168_69,168,jittering,25,500,0.2,6,525.426898400272,484.77
168_69,168,jittering,25,500,0.2,7,411.773808373483,507.27
168_69,168,jittering,25,500,0.2,8,672.313323108912,525.68
168_69,168,jittering,25,500,0.2,9,333.555046826063,435.68
168_69,168,jittering,25,500,0.2,10,608.940696100207,505.23
168_69,168,jittering,25,500,0.2,11,392.026467573405,527.73
168_69,168,jittering,25,500,0.2,12,632.241432727629,484.77
168_69,168,jittering,25,500,0.2,13,403.572816294036,476.59
168_69,168,jittering,25,500,0.2,14,427.928362361808,535.91
168_69,168,jittering,25,500,0.2,15,606.328141079151,472.5
168_69,168,jittering,25,500,0.2,16,511.98476727609,447.95
168_69,168,jittering,25,500,0.2,17,458.553551401092,623.86
168_69,168,jittering,25,500,0.2,18,449.471772244455,490.91
168_69,168,jittering,25,500,0.2,19,491.289751336695,509.32
168_69,168,jittering,25,500,0.2,20,485.695483032701,478.64
168_69,168,jittering,25,500,0.2,21,805.342344544431,492.95
168_69,168,jittering,25,500,0.2,22,463.558404723552,505.23
168_69,168,jittering,25,500,0.2,23,287.48612859881,556.36
169_17,169,jittering,25,400,0.2,4,592.683035384679,443.86
169_17,169,jittering,25,400,0.2,5,357.280803647993,409.09
169_17,169,jittering,25,400,0.2,6,320.769232181192,407.05
169_17,169,jittering,25,400,0.2,7,525.669818298491,398.86
169_17,169,jittering,25,400,0.2,8,367.611694251559,392.73
169_17,169,jittering,25,400,0.2,9,364.654278630645,509.32
169_17,169,jittering,25,400,0.2,10,423.282978567162,360
169_17,169,jittering,25,400,0.2,11,345.764854719464,376.36
169_17,169,jittering,25,400,0.2,12,398.187611220941,382.5
169_17,169,jittering,25,400,0.2,13,518.813435148038,337.5
169_17,169,jittering,25,400,0.2,14,384.0233434194,353.86
169_17,169,jittering,25,400,0.2,15,502.524793096041,499.09
169_17,169,jittering,25,400,0.2,16,185.257574370671,439.77
169_17,169,jittering,25,400,0.2,17,454.132599895062,439.77
169_17,169,jittering,25,400,0.2,18,365.415281349481,407.05
169_17,169,jittering,25,400,0.2,19,491.618015374283,321.14
169_17,169,jittering,25,400,0.2,20,292.65123550685,335.45
169_17,169,jittering,25,400,0.2,21,536.349280747672,525.68
169_17,169,jittering,25,400,0.2,22,374.372362998211,360
169_17,169,jittering,25,400,0.2,23,270.503957471812,460.23
17_30,17,jittering,25,500,0.25,4,640.861378712761,580.91
17_30,17,jittering,25,500,0.25,5,552.663873474125,357.95
17_30,17,jittering,25,500,0.25,6,460.49451734592,585
17_30,17,jittering,25,500,0.25,7,484.816483644614,523.64
17_30,17,jittering,25,500,0.25,8,481.11377089831,531.82
17_30,17,jittering,25,500,0.25,9,471.767301133332,351.82
17_30,17,jittering,25,500,0.25,10,650.034204253559,609.55
17_30,17,jittering,25,500,0.25,11,359.862966586837,433.64
17_30,17,jittering,25,500,0.25,12,606.757542858685,644.32
17_30,17,jittering,25,500,0.25,13,360.435467595038,431.59
17_30,17,jittering,25,500,0.25,14,631.196628719694,513.41
17_30,17,jittering,25,500,0.25,15,273.965733215537,386.59
17_30,17,jittering,25,500,0.25,16,695.576152957832,611.59
17_30,17,jittering,25,500,0.25,17,500.263772870851,421.36
17_30,17,jittering,25,500,0.25,18,517.150414685044,683.18
17_30,17,jittering,25,500,0.25,19,498.473776104565,462.27
17_30,17,jittering,25,500,0.25,20,451.281227707384,429.55
17_30,17,jittering,25,500,0.25,21,385.57189759111,425.45
17_30,17,jittering,25,500,0.25,22,579.726957910565,476.59
17_30,17,jittering,25,500,0.25,23,585.612010370654,409.09
171_4,171,jittering,25,400,0.2,4,516.210840838682,580.91
171_4,171,jittering,25,400,0.2,5,425.111233293938,378.41
171_4,171,jittering,25,400,0.2,6,328.358307462068,376.36
171_4,171,jittering,25,400,0.2,7,418.789626768285,462.27
171_4,171,jittering,25,400,0.2,8,293.558260815804,331.36
171_4,171,jittering,25,400,0.2,9,484.14819590216,409.09
171_4,171,jittering,25,400,0.2,10,408.530992934504,409.09
171_4,171,jittering,25,400,0.2,11,393.76176149824,347.73
171_4,171,jittering,25,400,0.2,12,479.868452156092,450
171_4,171,jittering,25,400,0.2,13,405.978242837406,392.73
171_4,171,jittering,25,400,0.2,14,381.112319206378,366.14
171_4,171,jittering,25,400,0.2,15,286.759428296278,468.41
171_4,171,jittering,25,400,0.2,16,486.928752914705,382.5
171_4,171,jittering,25,400,0.2,17,445.538483147362,355.91
171_4,171,jittering,25,400,0.2,18,320.955627419249,454.09
171_4,171,jittering,25,400,0.2,19,401.708253230351,353.86
171_4,171,jittering,25,400,0.2,20,455.462823334691,376.36
171_4,171,jittering,25,400,0.2,21,384.991291647652,386.59
171_4,171,jittering,25,400,0.2,22,347.255096854158,407.05
171_4,171,jittering,25,400,0.2,23,262.203978776481,388.64
171_5,171,jittering,25,400,0.25,4,444.327410018622,362.05
171_5,171,jittering,25,400,0.25,5,422.861891670356,411.14
171_5,171,jittering,25,400,0.25,6,443.279604268392,439.77
171_5,171,jittering,25,400,0.25,7,378.436777987649,386.59
171_5,171,jittering,25,400,0.25,8,271.428206463431,447.95
171_5,171,jittering,25,400,0.25,9,477.391586707655,437.73
171_5,171,jittering,25,400,0.25,10,358.477787851309,325.23
171_5,171,jittering,25,400,0.25,11,545.368774098801,425.45
171_5,171,jittering,25,400,0.25,12,309.108216836624,460.23
171_5,171,jittering,25,400,0.25,13,352.951679944031,335.45
171_5,171,jittering,25,400,0.25,14,361.401471150449,425.45
171_5,171,jittering,25,400,0.25,15,605.873491949583,435.68
171_5,171,jittering,25,400,0.25,16,216.383104937244,319.09
171_5,171,jittering,25,400,0.25,17,532.886008695046,450
171_5,171,jittering,25,400,0.25,18,392.079637405873,433.64
171_5,171,jittering,25,400,0.25,19,441.580066842107,315
171_5,171,jittering,25,400,0.25,20,293.438943213841,435.68
171_5,171,jittering,25,400,0.25,21,362.809639992797,427.5
171_5,171,jittering,25,400,0.25,22,446.559992711653,341.59
171_5,171,jittering,25,400,0.25,23,498.316261457127,415.23
171_14,171,jittering,25,500,0.25,4,660.778268484836,497.05
171_14,171,jittering,25,500,0.25,5,552.522866547586,441.82
171_14,171,jittering,25,500,0.25,6,450.363733809172,515.45
171_14,171,jittering,25,500,0.25,7,354.344748502438,554.32
171_14,171,jittering,25,500,0.25,8,559.970723623325,503.18
171_14,171,jittering,25,500,0.25,9,431.650416532163,507.27
171_14,171,jittering,25,500,0.25,10,533.954039857432,511.36
171_14,171,jittering,25,500,0.25,11,455.491657674181,450
171_14,171,jittering,25,500,0.25,12,569.226323788175,505.23
171_14,171,jittering,25,500,0.25,13,561.804574787304,476.59
171_14,171,jittering,25,500,0.25,14,391.664091903036,482.73
171_14,171,jittering,25,500,0.25,15,577.000738373687,509.32
171_14,171,jittering,25,500,0.25,16,515.097931646644,470.45
171_14,171,jittering,25,500,0.25,17,578.348689012235,503.18
171_14,171,jittering,25,500,0.25,18,306.483520318185,511.36
171_14,171,jittering,25,500,0.25,19,551.819666929858,521.59
171_14,171,jittering,25,500,0.25,20,344.84010151584,513.41
171_14,171,jittering,25,500,0.25,21,563.557726687493,492.95
171_14,171,jittering,25,500,0.25,22,588.504805980705,513.41
171_14,171,jittering,25,500,0.25,23,722.973717079516,505.23
171_17,171,sampling,25,500,0.2,4,498.311179627509,535.91
171_17,171,sampling,25,500,0.2,5,482.158218800288,544.09
171_17,171,sampling,25,500,0.2,6,726.244689335171,484.77
171_17,171,sampling,25,500,0.2,7,379.698279224162,429.55
171_17,171,sampling,25,500,0.2,8,608.529721692108,619.77
171_17,171,sampling,25,500,0.2,9,502.402889233141,472.5
171_17,171,sampling,25,500,0.2,10,431.599660872445,574.77
171_17,171,sampling,25,500,0.2,11,410.75570771279,548.18
171_17,171,sampling,25,500,0.2,12,518.545614086845,505.23
171_17,171,sampling,25,500,0.2,13,574.797036969558,535.91
171_17,171,sampling,25,500,0.2,14,396.541664116354,521.59
171_17,171,sampling,25,500,0.2,15,616.371449237979,433.64
171_17,171,sampling,25,500,0.2,16,574.419213348467,486.82
171_17,171,sampling,25,500,0.2,17,319.139093469174,499.09
171_17,171,sampling,25,500,0.2,18,566.830069887092,435.68
171_17,171,sampling,25,500,0.2,19,486.408179367234,499.09
171_17,171,sampling,25,500,0.2,20,460.875118259592,503.18
171_17,171,sampling,25,500,0.2,21,539.604757441306,400.91
171_17,171,sampling,25,500,0.2,22,569.728881548112,544.09
171_17,171,sampling,25,500,0.2,23,635.048313441665,540
171_41,171,jittering,25,500,0.2,4,435.366699413402,452.05
171_41,171,jittering,25,500,0.2,5,376.97234379125,550.23
171_41,171,jittering,25,500,0.2,6,638.045023892381,458.18
171_41,171,jittering,25,500,0.2,7,383.690322748497,466.36
171_41,171,jittering,25,500,0.2,8,590.046963832674,482.73
171_41,171,jittering,25,500,0.2,9,521.221841973267,460.23
171_41,171,jittering,25,500,0.2,10,433.199447464041,535.91
171_41,171,jittering,25,500,0.2,11,535.819670283799,411.14
171_41,171,jittering,25,500,0.2,12,601.822233550127,531.82
171_41,171,jittering,25,500,0.2,13,509.57020892784,552.27
171_41,171,jittering,25,500,0.2,14,463.16265609855,474.55
171_41,171,jittering,25,500,0.2,15,519.735116411958,566.59
171_41,171,jittering,25,500,0.2,16,383.428839116088,413.18
171_41,171,jittering,25,500,0.2,17,657.441353127771,591.14
171_41,171,jittering,25,500,0.2,18,403.985213953638,505.23
171_41,171,jittering,25,500,0.2,19,529.584764837015,544.09
171_41,171,jittering,25,500,0.2,20,391.942471765302,492.95
171_41,171,jittering,25,500,0.2,21,580.625891457079,513.41
171_41,171,jittering,25,500,0.2,22,559.120836093178,482.73
171_41,171,jittering,25,500,0.2,23,336.481491973202,486.82
171_42,171,jittering,25,500,0.2,4,464.548277797584,468.41
171_42,171,jittering,25,500,0.2,5,499.397311348498,492.95
171_42,171,jittering,25,500,0.2,6,498.799989135212,450
171_42,171,jittering,25,500,0.2,7,407.278023134702,484.77
171_42,171,jittering,25,500,0.2,8,480.287010265747,476.59
171_42,171,jittering,25,500,0.2,9,729.434071243026,476.59
171_42,171,jittering,25,500,0.2,10,303.707548575656,441.82
171_42,171,jittering,25,500,0.2,11,446.177892512744,478.64
171_42,171,jittering,25,500,0.2,12,633.058573466767,482.73
171_42,171,jittering,25,500,0.2,13,522.328675288198,468.41
171_42,171,jittering,25,500,0.2,14,372.90938496984,476.59
171_42,171,jittering,25,500,0.2,15,570.144157889328,521.59
171_42,171,jittering,25,500,0.2,16,530.159594802644,505.23
171_42,171,jittering,25,500,0.2,17,569.812043299745,570.68
171_42,171,jittering,25,500,0.2,18,486.14210877504,492.95
171_42,171,jittering,25,500,0.2,19,349.24308092655,470.45
171_42,171,jittering,25,500,0.2,20,560.071982469421,591.14
171_42,171,jittering,25,500,0.2,21,454.605864494677,492.95
171_42,171,jittering,25,500,0.2,22,611.590924619275,529.77
171_42,171,jittering,25,500,0.2,23,363.24376996801,392.73
171_48,171,jittering,25,500,0.25,4,377.085458692312,439.77
171_48,171,jittering,25,500,0.25,5,423.642525162421,587.05
171_48,171,jittering,25,500,0.25,6,711.131862813389,458.18
171_48,171,jittering,25,500,0.25,7,418.905225037589,427.5
171_48,171,jittering,25,500,0.25,8,500.198311432747,550.23
171_48,171,jittering,25,500,0.25,9,413.673210541689,495
171_48,171,jittering,25,500,0.25,10,553.016566813737,535.91
171_48,171,jittering,25,500,0.25,11,560.005717548827,452.05
171_48,171,jittering,25,500,0.25,12,594.808377407202,509.32
171_48,171,jittering,25,500,0.25,13,324.05161806778,490.91
171_48,171,jittering,25,500,0.25,14,536.0680598853,658.64
171_48,171,jittering,25,500,0.25,15,656.467350196591,429.55
171_48,171,jittering,25,500,0.25,16,474.159104346346,499.09
171_48,171,jittering,25,500,0.25,17,433.715132829855,462.27
171_48,171,jittering,25,500,0.25,18,462.73281257191,627.95
171_48,171,jittering,25,500,0.25,19,588.014108312545,523.64
171_48,171,jittering,25,500,0.25,20,434.777533284054,392.73
171_48,171,jittering,25,500,0.25,21,471.337823597625,513.41
171_48,171,jittering,25,500,0.25,22,498.883257329637,537.95
171_48,171,jittering,25,500,0.25,23,431.053914118627,386.59
171_64,171,jittering,25,500,0.2,4,394.077800448583,523.64
171_64,171,jittering,25,500,0.2,5,561.739593162309,537.95
171_64,171,jittering,25,500,0.2,6,528.488697062359,413.18
171_64,171,jittering,25,500,0.2,7,343.029470862303,360
171_64,171,jittering,25,500,0.2,8,600.61747032553,556.36
171_64,171,jittering,25,500,0.2,9,369.782190274846,492.95
171_64,171,jittering,25,500,0.2,10,546.846486063319,548.18
171_64,171,jittering,25,500,0.2,11,637.342854521245,480.68
171_64,171,jittering,25,500,0.2,12,410.91387925772,423.41
171_64,171,jittering,25,500,0.2,13,539.065786999495,402.95
171_64,171,jittering,25,500,0.2,14,513.289921700622,535.91
171_64,171,jittering,25,500,0.2,15,364.82230055931,550.23
171_64,171,jittering,25,500,0.2,16,675.246273306224,517.5
171_64,171,jittering,25,500,0.2,17,405.378116459848,507.27
171_64,171,jittering,25,500,0.2,18,632.594487228967,411.14
171_64,171,jittering,25,500,0.2,19,332.619423823762,533.86
171_64,171,jittering,25,500,0.2,20,618.187551196419,525.68
171_64,171,jittering,25,500,0.2,21,512.177964587703,544.09
171_64,171,jittering,25,500,0.2,22,447.594073238144,550.23
171_64,171,jittering,25,500,0.2,23,344.226751952458,396.82
171_69,171,sampling,25,500,0.2,4,450.31502152248,419.32
171_69,171,sampling,25,500,0.2,5,551.77930648448,464.32
171_69,171,sampling,25,500,0.2,6,517.790529636738,447.95
